"","Sample.ID","Site","Transect","Species","Average.Diameter.cm","LifeStage"
"2758",3721,"S14","T1","P. meandrina",0.707666666666667,"0-2cm"
"2759",3723,"S14","T1","P. meandrina",1.8,"0-2cm"
"2760",3724,"S14","T1","P. meandrina",15.2533333333333,">14cm"
"2761",3726,"S14","T1","P. meandrina",100,">14cm"
"2762",3727,"S14","T1","P. meandrina",10.2863333333333,">5cm-14cm"
"2763",3728,"S14","T1","P. meandrina",7.89966666666667,">5cm-14cm"
"2764",3729,"S14","T1","P. meandrina",7.87333333333333,">5cm-14cm"
"2765",3732,"S14","T1","P. grandis",16.686,">14cm"
"2766",3733,"S14","T2","P. meandrina",1.17733333333333,"0-2cm"
"2767",3734,"S14","T2","P. meandrina",1.80533333333333,"0-2cm"
"2768",3735,"S14","T2","P. grandis",100,">14cm"
"2769",3736,"S14","T2","P. grandis",100,">14cm"
"2770",3737,"S14","T2","P. meandrina",4.24333333333333,">2cm-5cm"
"2771",3738,"S14","T2","P. grandis",100,">14cm"
"2772",3739,"S14","T2","P. meandrina",0.730666666666667,"0-2cm"
"2773",3741,"S14","T2","P. meandrina",100,">14cm"
"2774",3742,"S14","T2","P. meandrina",1.711,"0-2cm"
"2775",3743,"S14","T2","P. meandrina",100,">14cm"
"2776",3744,"S14","T2","P. meandrina",11.944,">5cm-14cm"
"2777",3745,"S14","T2","P. meandrina",1.68466666666667,"0-2cm"
"2778",3746,"S14","T2","P. meandrina",3.80566666666667,">2cm-5cm"
"2779",3747,"S14","T2","P. meandrina",0.656333333333333,"0-2cm"
"2780",3748,"S14","T2","P. acuta",2.34233333333333,">2cm-5cm"
"2781",3749,"S14","T2","P. meandrina",12.0996666666667,">5cm-14cm"
"2782",3750,"S14","T2","P. meandrina",4.82866666666667,">2cm-5cm"
"2783",3751,"S14","T2","P. meandrina",3.25933333333333,">2cm-5cm"
"2784",3752,"S14","T2","P. grandis",44.4816666666667,">14cm"
"2785",3754,"S14","T2","P. effusa",2.53766666666667,">2cm-5cm"
"2786",3755,"S14","T2","P. meandrina",0.589,"0-2cm"
"2787",3757,"S14","T2","P. meandrina",26.765,">14cm"
"2788",3758,"S14","T2","P. meandrina",1.459,"0-2cm"
"2789",3759,"S14","T2","P. meandrina",24.1616666666667,">14cm"
"2790",3760,"S14","T2","P. effusa",1.76166666666667,"0-2cm"
"2791",3761,"S14","T2","P. meandrina",19.211,">14cm"
"2792",3762,"S14","T2","P. meandrina",17.5223333333333,">14cm"
"2793",3763,"S14","T2","P. meandrina",0.688666666666667,"0-2cm"
"2794",3764,"S14","T2","P. meandrina",0.873666666666666,"0-2cm"
"2795",3765,"S14","T2","P. meandrina",100,">14cm"
"2796",3766,"S14","T2","P. meandrina",100,">14cm"
"2797",3767,"S14","T2","P. meandrina",4.19666666666667,">2cm-5cm"
"2798",3768,"S14","T2","P. acuta",0.437333333333333,"0-2cm"
"2799",3769,"S14","T2","P. meandrina",13.9833333333333,">5cm-14cm"
"2800",3770,"S14","T2","P. meandrina",0.695,"0-2cm"
"2801",3771,"S14","T2","P. meandrina",100,">14cm"
"2802",3772,"S14","T2","P. meandrina",2.75933333333333,">2cm-5cm"
"2803",3773,"S14","T3","P. meandrina",100,">14cm"
"2804",3774,"S14","T3","P. meandrina",10.9416666666667,">5cm-14cm"
"2805",3775,"S14","T3","P. meandrina",100,">14cm"
"2806",3776,"S14","T3","P. meandrina",4.078,">2cm-5cm"
"2807",3777,"S14","T3","P. grandis",16.5,">14cm"
"2808",3781,"S14","T3","P. verrucosa",8.38933333333333,">5cm-14cm"
"2809",3782,"S14","T3","P. grandis",100,">14cm"
"2810",3783,"S14","T3","P. meandrina",15.0026666666667,">14cm"
"2811",3784,"S14","T3","P. meandrina",17.3443333333333,">14cm"
"2812",3785,"S14","T3","P. meandrina",5.41,">5cm-14cm"
"2813",3786,"S14","T3","P. meandrina",13.844,">5cm-14cm"
"2814",3787,"S14","T3","P. grandis",2.04333333333333,">2cm-5cm"
"2815",3788,"S14","T3","P. meandrina",12.7466666666667,">5cm-14cm"
"2816",3789,"S14","T3","P. meandrina",100,">14cm"
"2817",3790,"S14","T3","P. verrucosa",100,">14cm"
"2818",3791,"S14","T3","P. verrucosa",19.435,">14cm"
"2819",3792,"S14","T3","P. verrucosa",100,">14cm"
"2820",3793,"S14","T3","P. grandis",7.153,">5cm-14cm"
"2821",3794,"S14","T3","P. meandrina",11.989,">5cm-14cm"
"2822",3795,"S14","T3","P. meandrina",10.9533333333333,">5cm-14cm"
"2823",3796,"S14","T3","P. verrucosa",7.60533333333333,">5cm-14cm"
"2824",3797,"S14","T3","P. meandrina",8.65933333333333,">5cm-14cm"
"2825",3798,"S14","T3","P. meandrina",18.534,">14cm"
"2826",3799,"S14","T3","P. verrucosa",100,">14cm"
"2827",3800,"S14","T3","P. meandrina",9.554,">5cm-14cm"
"2828",3801,"S14","T3","P. verrucosa",20.613,">14cm"
"2829",3802,"S14","T3","P. verrucosa",10.7723333333333,">5cm-14cm"
"2830",3803,"S14","T3","P. meandrina",23.6006666666667,">14cm"
"2831",3804,"S14","T3","P. meandrina",12.6343333333333,">5cm-14cm"
"2832",3805,"S14","T3","P. effusa",3.03466666666667,">2cm-5cm"
"2833",3806,"S14","T3","P. meandrina",33.961,">14cm"
"2834",3807,"S14","T3","P. grandis",17.235,">14cm"
"2835",3808,"S14","T3","P. meandrina",2.80733333333333,">2cm-5cm"
"2836",3809,"S14","T3","P. meandrina",1.04333333333333,"0-2cm"
"2837",3810,"S14","T3","P. verrucosa",2.894,">2cm-5cm"
"2838",3811,"S14","T3","P. meandrina",24.549,">14cm"
"2839",3812,"S14","T3","P. grandis",100,">14cm"
"2840",3814,"S14","T3","P. meandrina",100,">14cm"
"2841",3815,"S14","T3","P. verrucosa",13.2663333333333,">5cm-14cm"
"2842",3816,"S14","T3","P. meandrina",16.391,">14cm"
"2843",3817,"S14","T3","P. meandrina",16.8323333333333,">14cm"
"2844",3819,"S14","T3","P. acuta",0.557333333333333,"0-2cm"
"2845",3820,"S14","T3","P. meandrina",3.839,">2cm-5cm"
"2846",3821,"S14","T3","P. verrucosa",6.01466666666667,">5cm-14cm"
"2847",3822,"S14","T3","P. verrucosa",12.053,">5cm-14cm"
"2848",3823,"S14","T3","P. meandrina",9.696,">5cm-14cm"
"2849",3824,"S14","T3","P. meandrina",17.1016666666667,">14cm"
"2850",3825,"S14","T3","P. meandrina",8.31966666666666,">5cm-14cm"
"2851",3826,"S14","T3","P. tuahiniensis",100,">14cm"
"2852",3827,"S14","T3","P. meandrina",5.454,">5cm-14cm"
"2853",3828,"S14","T3","P. effusa",18.901,">14cm"
"2854",3829,"S14","T3","P. meandrina",100,">14cm"
"2855",3830,"S14","T3","P. meandrina",4.28566666666667,">2cm-5cm"
"2856",3831,"S14","T3","P. verrucosa",100,">14cm"
"2857",3832,"S14","T3","P. verrucosa",27.271,">14cm"
"2858",3833,"S14","T2","P. meandrina",15.953,">14cm"
"2859",3834,"S14","T2","P. meandrina",6.764,">5cm-14cm"
"2860",3834,"S14","T2","P. meandrina",5.514,">5cm-14cm"
"2861",3834,"S14","T2","P. meandrina",6.764,">5cm-14cm"
"2862",3834,"S14","T2","P. meandrina",5.514,">5cm-14cm"
"2863",3834,"S14","T2","P. meandrina",6.764,">5cm-14cm"
"2864",3834,"S14","T2","P. meandrina",5.514,">5cm-14cm"
"2865",3834,"S14","T2","P. meandrina",6.764,">5cm-14cm"
"2866",3834,"S14","T2","P. meandrina",5.514,">5cm-14cm"
"2867",3835,"S14","T2","P. meandrina",100,">14cm"
"2868",3836,"S14","T2","P. meandrina",100,">14cm"
"2869",3837,"S14","T2","P. meandrina",11.6763333333333,">5cm-14cm"
"2870",3838,"S14","T2","P. verrucosa",16.3903333333333,">14cm"
"2871",3839,"S14","T2","P. meandrina",0.563333333333333,"0-2cm"
"2872",3840,"S14","T2","P. meandrina",10.975,">5cm-14cm"
"2873",3841,"S14","T2","P. meandrina",8.988,">5cm-14cm"
"2874",3842,"S14","T2","P. verrucosa",9.088,">5cm-14cm"
"2875",3843,"S14","T2","P. meandrina",18.7506666666667,">14cm"
"2876",3844,"S14","T2","P. verrucosa",100,">14cm"
"2877",3845,"S14","T2","P. verrucosa",3.18133333333333,">2cm-5cm"
"2878",3846,"S14","T2","P. meandrina",0.798,"0-2cm"
"2879",3847,"S14","T2","P. meandrina",17.0396666666667,">14cm"
"2880",3848,"S14","T2","P. meandrina",100,">14cm"
"2881",3849,"S14","T2","P. meandrina",12.295,">5cm-14cm"
"2882",3850,"S14","T2","P. meandrina",1.33766666666667,"0-2cm"
"2883",3851,"S14","T2","P. meandrina",0.582333333333333,"0-2cm"
"2884",3852,"S14","T2","P. meandrina",100,">14cm"
"2885",3853,"S14","T2","P. meandrina",100,">14cm"
"2886",3854,"S14","T2","P. meandrina",17.4526666666667,">14cm"
"2887",3855,"S14","T2","P. meandrina",2.85266666666667,">2cm-5cm"
"2888",3856,"S14","T2","P. meandrina",1.64266666666667,"0-2cm"
"2889",3857,"S14","T2","P. meandrina",18.7266666666667,">14cm"
"2890",3858,"S14","T2","P. verrucosa",2.268,">2cm-5cm"
"2891",3859,"S14","T2","P. meandrina",19.309,">14cm"
"2892",3860,"S14","T2","P. meandrina",0.897666666666667,"0-2cm"
"2893",3861,"S14","T2","P. verrucosa",100,">14cm"
"2894",3862,"S14","T2","P. meandrina",2.40233333333333,">2cm-5cm"
"2895",3863,"S14","T2","P. meandrina",100,">14cm"
"2896",3864,"S14","T2","P. meandrina",100,">14cm"
"2897",3865,"S14","T2","P. meandrina",8.12433333333333,">5cm-14cm"
"2898",3866,"S14","T2","P. meandrina",100,">14cm"
"2899",3868,"S14","T2","P. verrucosa",100,">14cm"
"2900",3869,"S14","T2","P. meandrina",13.8143333333333,">5cm-14cm"
"2901",3870,"S14","T2","P. meandrina",100,">14cm"
"2902",3871,"S14","T2","P. meandrina",21.8333333333333,">14cm"
"2903",3872,"S14","T2","P. meandrina",1.04633333333333,"0-2cm"
"2904",3873,"S14","T2","P. meandrina",10.067,">5cm-14cm"
"2905",3874,"S14","T2","P. meandrina",2.52133333333333,">2cm-5cm"
"2906",3875,"S14","T2","P. tuahiniensis",4.43066666666667,">2cm-5cm"
"2907",3876,"S14","T2","P. acuta",2.76133333333333,">2cm-5cm"
"2908",3877,"S14","T2","P. meandrina",100,">14cm"
"2909",3878,"S14","T2","P. meandrina",100,">14cm"
"2910",3879,"S14","T2","P. grandis",20.3213333333333,">14cm"
"2911",3880,"S14","T2","P. grandis",100,">14cm"
"2912",3881,"S14","T2","P. meandrina",16.1813333333333,">14cm"
"2913",3882,"S14","T2","P. verrucosa",2.16766666666667,">2cm-5cm"
"2914",3883,"S14","T2","P. effusa",3.82833333333333,">2cm-5cm"
"2915",3884,"S14","T2","P. meandrina",0.799,"0-2cm"
"2916",3884,"S14","T2","P. grandis",0.799,"0-2cm"
"2917",3885,"S14","T2","P. meandrina",100,">14cm"
"2918",3886,"S14","T2","P. meandrina",18.7686666666667,">14cm"
"2919",3887,"S14","T2","P. meandrina",13.2123333333333,">5cm-14cm"
"2920",3888,"S14","T2","P. verrucosa",10.569,">5cm-14cm"
"2921",3889,"S14","T2","P. meandrina",14.081,">14cm"
"2922",3890,"S14","T3","P. meandrina",1.247,"0-2cm"
"2923",3891,"S14","T3","P. acuta",8.28166666666667,">5cm-14cm"
"2924",3892,"S14","T3","P. tuahiniensis",11.9623333333333,">5cm-14cm"
"2925",3893,"S14","T3","P. tuahiniensis",100,">14cm"
"2926",3894,"S14","T3","P. tuahiniensis",17.153,">14cm"
"2927",3894,"S14","T3","P. meandrina",17.153,">14cm"
"2928",3895,"S14","T3","P. grandis",19.7363333333333,">14cm"
"2929",3896,"S14","T3","P. verrucosa",100,">14cm"
"2930",3897,"S14","T3","P. meandrina",6.25966666666667,">5cm-14cm"
"2931",3898,"S14","T3","P. meandrina",7.22233333333333,">5cm-14cm"
"2932",3900,"S14","T3","P. grandis",33.5213333333333,">14cm"
"2933",3901,"S14","T3","P. effusa",1.66366666666667,"0-2cm"
"2934",3902,"S14","T3","P. effusa",1.52033333333333,"0-2cm"
"2935",3903,"S14","T3","P. meandrina",18.7086666666667,">14cm"
"2936",3904,"S14","T3","P. meandrina",1.02533333333333,"0-2cm"
"2937",3905,"S14","T3","P. tuahiniensis",100,">14cm"
"2938",3906,"S14","T3","P. meandrina",0.330666666666667,"0-2cm"
"2939",3907,"S14","T3","P. effusa",4.64666666666667,">2cm-5cm"
"2940",3908,"S14","T3","P. meandrina",0.900333333333334,"0-2cm"
"2941",3909,"S14","T3","P. meandrina",10.2386666666667,">5cm-14cm"
"2942",3910,"S14","T3","P. meandrina",3.564,">2cm-5cm"
"2943",3911,"S14","T3","P. meandrina",18.0146666666667,">14cm"
"2944",3912,"S14","T3","P. meandrina",10.6486666666667,">5cm-14cm"
"2945",3913,"S14","T3","P. meandrina",5.518,">5cm-14cm"
"2946",3914,"S14","T3","P. meandrina",1.17033333333333,"0-2cm"
"2947",3915,"S14","T3","P. meandrina",2.22166666666667,">2cm-5cm"
"2948",3917,"S14","T3","P. meandrina",100,">14cm"
"2949",3918,"S14","T3","P. meandrina",1.74666666666667,"0-2cm"
"2950",3919,"S14","T3","P. meandrina",0.741333333333333,"0-2cm"
"2951",3925,"S14","T3","P. effusa",4.38933333333333,">2cm-5cm"
"2952",3927,"S14","T3","P. effusa",5.65866666666667,">5cm-14cm"
"2953",3928,"S14","T3","P. meandrina",15.259,">14cm"
"2954",3929,"S14","T3","P. acuta",5.129,">5cm-14cm"
"2955",3930,"S14","T3","P. grandis",25.93,">14cm"
"2956",3931,"S14","T3","P. verrucosa",18.4063333333333,">14cm"
"2957",3932,"S14","T3","P. effusa",3.36733333333333,">2cm-5cm"
"2958",3933,"S14","T3","P. tuahiniensis",17.144,">14cm"
"2959",3934,"S14","T3","P. meandrina",18.618,">14cm"
"2960",3935,"S14","T3","P. meandrina",26.836,">14cm"
"2961",3936,"S14","T3","P. meandrina",100,">14cm"
"2962",3937,"S14","T3","P. meandrina",100,">14cm"
"2963",3938,"S14","T3","P. meandrina",4.46866666666667,">2cm-5cm"
"2964",3939,"S14","T3","P. meandrina",1.30166666666667,"0-2cm"
"2965",3940,"S14","T3","P. meandrina",17.518,">14cm"
"2966",3942,"S14","T3","P. meandrina",1.15766666666667,"0-2cm"
"2967",3943,"S14","T3","P. meandrina",19.207,">14cm"
"2968",3944,"S14","T3","P. effusa",2.07633333333333,">2cm-5cm"
"2969",3945,"S14","T3","P. meandrina",3.684,">2cm-5cm"
"2970",3947,"S14","T3","P. tuahiniensis",100,">14cm"
"2971",3948,"S14","T3","P. acuta",1.36166666666667,"0-2cm"
"2972",3949,"S14","T3","P. grandis",1.88833333333333,"0-2cm"
"2973",3950,"S14","T3","P. tuahiniensis",1.40633333333333,"0-2cm"
